"id","artist","song","lyrics"
84979,"the-animals","spill the wine","I was once out strolling one very hot summer's day
When I thought I'd lay myself down to rest
In a big field of tall grass
I laid there in the sun and felt it caressing my face
As I fell asleep and dreamed
I dreamed I was in a Hollywood movie
And that I was the star of the movie
This really blew my mind
The fact that me an overfed long haired leaping gnome
Should be the star of a Hollywood movie, hmmm
But there I was
Hmm, I was taken to a place
The hall of the mountain kings
I stood high by the mountain tops
Naked to the world
In front of
Every kind of girl
There was long one's, tall ones, short ones, brown ones
Black ones, round ones, big ones, crazy ones
Out of the middle, came a lady
She whispered in my ear
Something crazy
She said,
Spill the wine, take that pearl
Spill the wine, take that pearl
Spill the wine, take that pearl
Spill the wine, take that pearl
I could feel hot flames of fire roaring at my back
As she disappeared, but soon she returned
In her hand was a bottle of wine
In the other a glass
She poured some of the wine from the bottle into the glass
And raised it to her lips
And just before she drank it, she said
Take the wine dig that girl
Spill the wine, dig that girl
Spill the wine, dig that girl, come on, come on
Spill the wine, dig that girl
Take that girl, yeah
It's on girl, all you gotta do is spill that wine
Spill that wine, let me feel, let me feel hot, yeah, yeah, ooh
Spill the wine, spill the wine, spill the wine, spill the wine
Spill the wine, spill the wine, spill the wine
Dig that girl"
223094,"darius-rucker","perfect","You didn't see me walkin' in
You were lookin' in the mirror and
You looked perfect
Hadn't put on your makeup yet
You were sayin', how your hair's a mess
But you looked perfect
Chorus:
No, you don't see what I see when I look at you girl
You don't know how beautiful you are
You're never ready and you need more time
You say your jeans never fit you right
But your eyes and your shy little smile and your own kinda style
It's so perfect, perfect
I hear you singin' to the radio
Sometimes you miss a couple high notes
But it sounds perfect
And when we go out and
Everywhere's too crowded
And we just end up drivin' around
It's, oh baby, it's still perfect
Just perfect
Repeat Chorus
Your touch and your kiss and your skin and your lips
And your name
All the little imperfections you wish you could change
Every little everything is perfect
Repeat Chorus"
330861,"exodus","tempo of the damned","When you feel the darkness calling out your name
Don't try to fight the power surge
Don't you laugh, for this is not a game
Your powerless, don't resist the urge
So many black hearts answering the call
Legions of the musically possessed
Congregations joining in our free-for-all
Unleashing all the rage they've repressed
[Chorus]
Come to us
Succumb to lust
Giving in to our ministry of sin
You know the drill
Do as you will
Dance like the demons of the din
All will yearn
For our nocturne
The dawning of our cult is at hand
Come and pray
We know the way
Bow to the tempo of the damned
We are all leaders of the horde
Keepers of the apes of wrath
Heed the call of the volume lord
High priest of the bloodbath
Serve unto us, surrender us your souls
And great rewards you'll receive
And when the tempo has taken the control
Even the heretic's will believe
[Chorus]"
263534,"broken-social-scene","cause time","You come in, check my time
You got fornication crimes
I've seen your hope on television
Where you've been, wore my word
They've got tricycles in skirts
This is a mouth that needs religion
And they all want to love the cause
'Cause they all need to be the cause
They all want to fuck the cause
So take me down, down through this
Kill the common law that missed
This is the blood I love to share
Little pistols and companion halls
Desperation tentacles
I've been alone since eighty-nine
We've got a menstruating disguise
Then know three completes the five
This is a church that should believe
And they all want to free the cause
'Cause they all need to dream a cause
They all need to be a cause
You've got all and it's
Pretty good but I
Seem to be in disbelief
You come in, check my time
You've got fornication crimes
I've seen your death on television
Cue immortal child like times
Separation is divine
Here is a strike beneath your knees
And they all want to love the cause
'Cause they all need to be the cause
They all want to fuck the cause
Take me down, down through this
Kill the white within the bliss
Here is a waiting room
That wants to save your life
And they all want to love the cause
They all need to be the cause
They all want to dream a cause
They all need to fuck the cause"
231169,"godspeed-you-black-emperor","strung like lights at thee printemps erable",""
25217,"floorpunch","intro changes","There better be some changes
And it better happen today
Cause all the shit I see
There's got to be another way
We need some positive changes
There's been enough for the worst
You losers better watch your back
Because we're taking out the drunks first
When temptation, pressure come along
Just remember we're thousands strong
I've always been sincere,
For the scene is what I live
Get the fuck out,
If you have nothing positive to give
We need the kids who don't use that crutch
Put down that beer, is it asking too much?
I found the edge some nine years ago
I learned I don't need drugs
I learned to say no
It's all right to be different from your friends
Cause we'll always be there in the end!"
97324,"crosby-stills-nash","barrel of pain","I can see the writing on the wall
I can hear the axe before it falls
I can really feel it through me
I can see the sea begin to glow
I can feel it leaking down below
I can barely stand it
What you're doing to me
[Chorus]
And in the morning will
Still feel the same?
How you going to stop yourself
From going insane
With glowing children
And a barrel of pain
I don't want to hear it
I can feel the heat begin to rise
I can see the vapors in my eyes
Anyway you look at this
It's hard to take
I can feel my skin begin to peel
I can see the dollar and the deal
I can see the companies
That are on the make
[Chorus]
No, no, no, no!"
119535,"alchemist","spiritechnology","We offer you the key to your spirituality,
the answer that links us to our eternity,
the difference that lie between yourself
and all you see.
But this does not convince you,
you lust technology.
Unite the earth
Our gods have failed us,
All along it was a farce an all along
you knew, but refused the help of visitors,
a concept that would boom higher
intelligence
Was kept a secret from us for a minorites
profites.
But praising god won't save the world
only praise of human kind
[Echo]
You close your eyes and place demise.
On this forgotten entity.
Fabricated stories, to protect your
former glories.
A time is soon at hand,
the covered hall be revealed
exposing your whole lifestyle
as nothing but a lie.
Galactic intervention
Dimension intervention [Repeat]
Progress your spiritechnology [Repeat]"
103080,"dry-branch-fire-squad","touch the hem of his garment",""
267374,"blaine-larsen","i don t wanna work that hard","You've got an eye for diamonds and things that shine
You want a slick black Jag and a cellar of wine
I'd have to hold two jobs to keep you in my arms
And I don't wanna work that hard
I met your Mama and she turned up her nose
At my dirty work boots and my co-op clothes
Ain't gonna kiss her butt just to win her heart
No, I don't wanna work that hard
I don't wanna work for something
That's only gonna add up to nothing
Girl, I gonna miss your loving
Knowing how sweet your kisses are
But you're always asking me to watch your dog
Bathe em and to feed em, take him out for a walk
Well, he's a hundred and eighty pound Saint Bernard
Hell, I don't wanna work that hard
And your old boyfriend is still hanging on
He's and ex-black belt with a jealous bone
Don't wanna have to whop him out behind some bar
No, I don't wanna work that hard
I don't wanna work for something
That's only gonna add up to nothing
Girl, I gonna miss your loving
Knowing how sweet your kisses are
I don't wanna work for something
That's only gonna add up to nothing
Girl, I gonna miss your loving
Knowing how sweet your kisses are
I'd have to hold two jobs to keep you in my arms
Kiss your Mama's butt and your Saint Bernard's
Whop your ex-boyfriend at some bar
And I don't wanna work that hard
Baby, I ain't gonna work that hard"
121891,"acid-death","teach to kill","[music: Dennis, Costas lyrics: Jake]
""Sanity and insanity come together-don`t forget
Here we found the way to get it""
Welcome to the Model Death`s High-school
You speak with its General Director
It`s our pleasure to have you here in our favorite Killer Family
Justice means death of body and soul
You will surly learn it here
We`ll make you comprehend it for sure
To practice it perfectly
You`ll see a lot-you will hear a lot more
You have to believe them all-so simply
But it will cost your life if you try to convert`em
To convert`em out there
Your actual thoughts? Just hide`em inside you
Sense of love has no place in here
Everything that`s lovely has to die now
And this is your own duty.
[chorus]
Sanity and insanity come together-don`t forget
Here we found the way to get it
You`ll get it too and you`ll love it!
Don`t hesitate to practice even here
Everything you`ve taught
Just try to make some practice on me
But remember I`ll survive!!!
With these few words I welcome you
I discriminate the terror in your eyes-but you`ve already got in
The doors behind you closed hermetically
Opened when you will become our own perfection:"
28622,"elizabeth-mitchell","rattle my rattle",""
176690,"eden-maine","solstitium","Instru"
211760,"gene-clark","in the pines","Black girl black girl tell me where
Tell me where did you sleep last night
In the pines in the pines
Where the sun never shines
And you shiver when the cold wind blows
Now little girl little girl what have I done
That made you treat me so
You cause me to weep you cause me to moan
You cause me to leave my home
In the pines in the pines
Where the sun never shines
And you shiver when the cold wind blows
The longest train I ever saw
Went down that Georgia line
Saw the engine past at six o'clock
And the cab went bye and bye
In the pines in the pines
Where the sun never shines
And you shiver when the cold wind blows"
22322,"blind-guardian","the quest for tanelorn","By the ruins he stands
And he's waiting for me
To enter Tanelorn
His paths seems strange
But they're always planned
Seldom he succeeds
About his own fate
He tries to conquer it
Again and again
But at last he's almost
A ruined man
Not a king or God
Who's searching for
A place called Tanelorn
Far beyond your dreams
On our quest for Tanelorn
We lose our way
On our quest for Tanelorn
He's waiting
He's waiting for me
He's waiting
He's waiting for me
[Spiritus sanctus - vita aeterna]
Darkness falling down on me
Darkness - The eternal battle rises
I know the answers
Although they don't exist
I'm just a mortal illusion
On our quest for Tanelorn
We lose our way
On our quest for Tanelorn
So I'm his companion
Through space and through time
His eternal servant
He's calling me
So I must leave
To any life
To another world
Far beyond Your dreams
To know the truth
Just for a while
He's longing for a place
Where he can find himself
Deliverance
It could be everywhere
How can he find
He's waiting for me
And for Your Tanelorn
On our quest for Tanelorn
We lose our way
On our quest for Tanelorn
We lose our way
On our quest for Tanelorn
We lose our way
On our quest for Tanelorn
We're left alone"
30680,"bebo-norman","everything i hoped you d be","Take me to the desert
You will be the water
I will drink forever to fill my soul
Lead me through the fire
Of darkness and desire
You will be my shelter
You will be my shelter
I'll find you there, I'll find you there
It's here that I call out
It's here that I fall down
It's here that I find out
That you are everything I hoped you'd be
Take me to the river
Lead me to the healer
Let it wash me over, oh my soul
And take me to the mountain
Lead me to the altar
We will build together
And I will remember
I found you there, I found you there
It's here that I call out
It's here that I fall down
It's here that I find out
That you are everything,
It's here that I call out
It's here that I fall down
It's here that I find out
That you are everything I hoped you'd be
The sun that always shines
I hoped you'd be the everlasting life
It's here that I call out
It's here that I fall down
It's here that I find out
That you are everything,
It's here that I call out
It's here that I fall down
It's here that I find out
That you are everything I hoped you'd be
I hoped you'd be
I hoped you'd be
I hoped you'd be"
111087,"angra","temple of hate","Nations battle on the field across the lands
Ruthless - stealing territories from our hands
Anger throwing down the victims to the ground
Cold blood younger soldiers weeping with no sound
Revolution striking down right now!
Blind fools fighting for the power to command
Flag poles threading down the freedom of our men
Innocence dying by the fury of the sword
Poor men falling before saying their last words
Revelation code XI
Striking over us
Sounds of revolution
Freedom is proclaimed
Bells announcing changes for the better
in the temple of hate
The Temple of Hate!
Satan awaits!
Revolution we have waited
Burning down our souls
Sounds of revolution
Freedom is proclaimed
Bells announcing changes for the better
in the temple of hate
Satan awaits!
The Temple of Hate!"
195904,"captain-tractor","1000 goodbyes","I've spent all my life just carrying on
And for every right thing I've done ten have been wrong
It's not that I'm bragging for the sake of a song
But life looks much better in perspective
And your eyes look at me from near and from far
Ten thousand miles and you're still where you are
Another brass rail in another old bar
I'm better at dreaming than living
REFRAIN:
For every hello there's a thousand good byes
And leaving is harder when I look in your eyes
You've got to believe me I'm not telling lies
That for every hello there's a thousand good byes
The years slip away like the spring melts the snow
And I'm older and wiser than you'll ever know
And if you believe that then it's time I should go
'Cause I'm just as confused and more twisted
And things keep on changing for better or worse
And rhymes just get harder with every new verse
And to say that I love you sounds way too perverse
'Cause I'm getting on that bus in the morning
REFRAIN
I could give it all to you
But I can't control the things that I do
And I don't know what to say
'Cause the sun's coming up and I know I can't stay
REFRAIN (x2)
So goodbye
And goodbye
Yeah goodbye"
302821,"dubliners","the peat bog soldiers",""
236665,"converge","losing battle","A triumph of tragedy
And all it claims from me
As those years recede
While lies are all I see
Missed steps and misgivings
Driven by frailty
What you call family
Feels so dead to me
Nothing left to lose
When I'm losing you
Losing the battle
And losing the war"
113389,"andrass-calamaro","me arde","Me arde, me arde, es tarde para curarme
Me arde, me quema, dejÃ© la sangre en la arena
Me arde, me esta quemando! estoy disimulando
Como el fuego sobre la superficie del mar
Como el viento caliente del desierto
Me quema, (me quema), saber, que no vas a volver
En serio, me arde, me duele todo el cuero
Me arde, (me quema), deje la carne en la arena
Me arde, me esta quemando!, (y) estoy disimulando
Como el fuego sobre la superficie del mar
Como el viento caliente del desierto
Me quema, (me quema), saber que no vas a volver
Estaba hablando con la hermana, de una chica colombiana
DormÃ­an en camas separadas
Tomando un capuchino
Era el aÃ±o nuevo chino, en un restaurante argentino (con empanadas y vino)
El problema es que la nena, era linda pero buena gente, y me toco la frente
Me arde!, me esta quemando, estoy disimulando
Como el fuego sobre la superficie lunar
Como el viento caliente del desierto
Me arde, si, (me quema), creer que no vas a volver
Me arde, me arde, me arde, me arde, (uh!), me arde, me arde, me arde, me arde!, (uh!)"
313794,"art-garfunkel","old man","Everyone has gone away,
Can you hear me? Can you hear me?
No one cared enough to stay,
Can you hear me?
You must remember me, old man,
I know that you can if you try,
So just open up your eyes, old man,
Look who's come to say, ""Good-bye.""
The sun has left the sky, old man,
The birds have flown away,
And no one came to cry old man,
Good-bye, Old Man, good-bye.
You want to stay, I know you do,
But it ain't no use to try,
'Cause I'll be here, and I'm just like you.
Good-bye, old man, good-bye."
256654,"devildriver","horn of betrayal","What the fuck do you want from me?
It's so damn plain to see that you're not grateful
Silence takes courage
No scars, no truth but the wounds tell the story
Of what will be done for honor and glory
Silence is deafening
Does the end justify the means?
In all honesty, how do you sleep?
Silence takes courage
The horn of betrayal
Sounds loudly for the fallen
While mine eyes are worlds away
Watch cowards as they bend [Incomprehensible]
Scratch a liar, find a thief
Inside is where the demon dwells
So I bite my tongue and when it comes to you
Silence takes courage
Your heart needs amputation
Crying the get-lost blues, fuck you
Silence is deafening
The horn of betrayal
Sounds loudly for the fallen
While mine eyes are worlds away
Watch cowards as they bend [Incomprehensible]
Scratch a liar, find a thief
Through the lies and the blasphemy
You are fucking dead to me
You are dead to me
This de los muerte, this day of the dead
It turns for me celebration instead
Skull and bones, walking away from the throne
To seek another kingdom, another kingdom
Another kingdom, another kingdom
Your selfish lies
Your selfish waves of sorrow washed over me
Your selfish lies, like a sea of new memories, lies"
7867,"amos-lee","give it up","I've been waiting a long time
I was just hoping I might find
Ah, the right kind of lover for me
Well you know I've been lonesome
God knows we all been lonesome
Some people think being lonesome really means being free
But, I would give it all up for you
Yes I would give it all up for you
Yes I would give it up
Settle down
Stop looking around
I finally found something true
We live in a world full of confusion
A culture based in illusion
Ah, some people think it's amusing
But its really just fantasy
I would give it up for you
Yes I would give t all up for you
Yes I would give it up
Settle down
Stop looking around
I finally found
Ah, yeah
I would give it all
I would give it all up for you now baby
I would give it all
I would give it all
It would give it all up for you now baby"
271411,"blake-shelton","can t afford to love you","I saw you sittin' there sippin' red wine down at Causen Mills
I knew you'd prob'ly be outta my league but I though, what the hell?
Aw, what the hell
Five dollars a glass was kickin' my butt but I kept on buyin'
I kinda thought you were into me
So I kept on tryin' to get them sparks a'flyin'
In my forty dollar blue jeans
Next to a beauty queen
Used to the finer things
All I had to my name was a big ol' truck and a little ol' place
I couldn't help but think
I can't afford to love you
But I can't afford not too
Hoo-hoo-hoo
I asked you if you ever stared up at the stars from a tailgate
Down by the river with a six pack
You said no, but it sure sounds great
You climbed up in my old truck
Sittin' right beside me
I cranked up a country song
And you started smilin'
Yeah, this ol' boy was stylin'
In forty dollar blue jeans
Next to a beauty queen
Used to the finer things
I missed work for three days
Kissin' on you, didn't get paid
I couldn't help but think
I can't afford to love you
But I can't afford not to
Hoo-hoo-hoo
We been together ever since that night
You're still in love with that same old guy
That same old guy, old guy
In forty dollar blue jeans
Next to a beauty queen
Used to the finer things
Yeah, we set a date for next spring
Workin' two jobs, pickin' out rings
I can't help but think
I can't afford to love you
I can't afford to love you
But I can't afford not too
Hoo-hoo-hoo
I can't afford not too
Love on you"
299752,"cliteater","4 bitch disfigurement","$4 Bitch Disfigurement
Heavenly credit to despair
Only $4 it took
To take this bitch for an unusual blowjob
Dragging the bitch down
The moisty alley
Her fingernails clenched in my flesh
Broken bottle stuck in her bloody throat
Choking on glas, acupuncture from inside
Crying is of no use
Ramming a meathook through her chin
I paid her the fuckin' dow
Now she's got to come through
Hanging her mangled head for display
Eyes wide open, in a state of fright
Shoving my dick through her open throat
Orgasmic mixture of gas and blood
Orgasmic mixture of gas and blood
Blood!
$4 Bitch disfigurement
Heavenly credit to despair
Only $4 it took
To take this bitch for an unusaul blowjob
Rancid $4 blowjob
Bitch nicely disfigured
Followed by fierce ejaculation
My deeds of flesh are done"
217925,"carpathian-forest","put to sleep like a sick animal","Centuries have strengthened his soul
He knows the winds
He knows the woods and the trees
Firmly held by the strongest chains
He's waiting for the nightfall
He lurks in the evening mist
An earthly demon-made soul
Declaring destruction of god
Destruction and war
Hhe lurks the travellers to their death
He put a nail in your coffin
Forever and ever till the end of time
And he will always be
On top of the world!!!
Our lifeless faces of death
You will walk the darkest path
And find no inner peace
The blackest light of true evil
Torture me with a thousand razors
Torment me no further, kill me now
This is the day of suffering
This is the day I see you die
Get me out of this fucking hellhole
I can't stand the fucking smell
I can't stand your hypocrisy
You're going to hell
Living in fear, your death is tailor-made
Drowned in a pool of snot, tears and misery
You haven't seen the light
The christians were wrong!!!
There is no comfort in dying
There is no peace in death
You are worth nothing
Put to sleep like a sick animal
Put to sleep like a sick animal"
176245,"cowboy-junkies","my fall","Notice the fall of the city
Please watch it closely
The sun outside shining
The moon also hanging
The years start to gather
Your dreams start to tatter
Your tears busy fuelling this song I'm singing tonight
Through those hopeless nights
I wander alone
Through those hopeless nights
You hold me hand
Happiness a distance we'll never see
This cool fall night only confuses me
At night when we should be sleeping
I lie awake and hear you weeping
About all the things you ever wanted
About all the things that now haunt you
The years start to gather your dreams start to tatter
Your tears busy fuelling this song I'm singing tonight
Through those hopeless nights I wander alone
Through those hopeless nights you hold my hand
Happiness a distance we'll never see
This cool fall night hanging over me"
116721,"dawn","u g l y","VERSE 1:I use to think that you were beautiful
but, now sometimes Im scared of just the sight of your face,
its like the monster that I thought was in the closet,
call my daddy and he scared him away,
you hangin out at night with the ghouls and goblins,
leaving me here all by myself,
you use to be just like prince charming,
now you got me screaming for help
CHORUS:I use to think that you were pretty,
I use to think that you were beautiful,
it use to be just like a fantasy,
but now its just another horror picture show
cus youre so ugly, ugly, ugly
youre so U.G.L.Y you aint got no alibi you ugly uh uh you ugly"
105529,"collin-raye","water and bridges","was young and so was she
Love didn't stay a mystery for very long
We could do no wrong
Then she called to say
She was late
So we took a little drive upstate
And took care of that
Yeah, we just took care of that
Now I'm looking back on
Some of my decisions
Now that it's much too late to change
How a father could have held his son
If I could undo what's been done
But I guess everyone is living
With water and bridges
My old man
He had it rough
Cause like his daddy
When he drank too much
He'd get mean
And take it out on me
So with angry words
I was gone
And I never even tried to come back home
The night he died
Momma said he apologized
Now I'm looking back on
Some of my decisions
Now that it's much too late to change
How a father could have held his son
If I could undo what's been done
But I guess everyone is living
With water and bridges"
147194,"george-hamilton-iv","you nearly lose your mind","Now if you love your mama and you treat her right
But you keep some fussin' ain't you every day and night
She's gonna triflin' on ye well do it every time
And when your baby starts a steppin' boy you gonna lose your mind
Now if your baby's mean take a tip from me
Lock her up at home boy but hang onto the key
She's gonna triflin' on ye well do it every time
And when your baby starts a steppin' Lawd you nearly lose your mind
But if your mama's good I tell you what to do
Give her lots of lovin' boy but watch her closely too
She's gonna triflin' on ye well do it every time
And when your baby starts a steppin' boy you gonna lose your mind
Now you come on to your mama find your clothes ain't clean
You can bet you're slippin' boy forget just what I mean
Cause she's been triflin' on ye well do it every time
And when your baby starts a steppin' boy you nearly lose your mind
Now you may have a mama says she is true
Wait till you get down out and really mean to do
She's gonna triflin' on ye well do it every time
And when your baby starts a steppin' Lawd you nearly lose your mind
I've been a lotta places not much I ain't done
But when it comes to women boy I just don't trust a one
Because they'll trifle on ye well do it every time
And when your baby starts a steppin' boy you gonna lose your mind
And when your baby starts a steppin' boy you gonna lose your mind
And when your baby starts a steppin' boy you gonna lose your mind"
259101,"alison-krauss-union-station","bonita and bill butler","I grew up in the scantling yards of Wheeling, West Virginia
A wheelhouse cub looking for an open door
In the packet ways a Sweeney wed the keel of my Bonita
Just two months from her timbers 'til she moored
I paid the fare in billet on her maiden voyage to Vicksburg
And talked my way to hand the tiller on the course
In her planks I carved a notch and sealed the vow 'Be my Bonita'
And her dowry was my life between the shores
I was born with rouging ways, and she steered me like a woman
From the port calls and the bawds that lead me stray
The calliope serenades, made the old towns come running
And the boys would gamble shards to pull her chains
The striker's boast would fain me loss, about the wrecks the shoals were keeping
And how the old girl's got poor Billy's ransom saved
On the lake at Bistineau, she set the wharf at Dixie
With a thousand bales of cotton on her main
As the great raft disappeared, the watermark went sinking
And she was stuck right hard, a listing on the bank
With the furnace still a blaze, I stood my last upon her
Then climbed the prow and took a landsman's trade
'A derelict now Milady' said the watch log I've concorded
'Have the bosun sound us eight bells for the change'
Cause I was born with rouging ways, and she steered me like a woman
From the port calls and the bawds that lead me stray
The calliope serenades, made the old towns come running
And the boys would gamble shards to pull her chains
And I would take to wider walks, so the gin I stopped a drinking
At three scores aloft this crooked frame
The striker's boast would fain me loss, about the wrecks the shoals were keeping
And how the old girl's got poor Billy's ransom saved"
157756,"charlie-winston","hello alone","Hello, alone, it's you and me again,
How can we pretend we've never met?
Hello, alone you might as well come in,
We've been making bets for so long now.
I never told you that I want you,
I thought I had you out of my head,
But ever time she leaves me, refusing to believe me,
You're always there.
And even though I don't invite you,
And your presence is a pain,
You always let me be just who I am,
Until I'm glad to bring back that refrain again,
Hello, alone, it's you and me again,
How can we pretend we've never met?
Hello, alone you might as well come in,
We've been shaking hands for too long now
I even tried to re-convince you,
But it was just no use at all,
Cause every time I climbed inside your mind,
I saw the mirror on the wall.
But it's no use to pose the question,
When the answers never sheen,
And then I have to face up to the facts
With saxophones and old trombones carrying me home to say
Hello, alone, it's you and me again,
How can we pretend we've never met?
Hello alone you might as well come in,
We've been making bets for too long...
Perhaps I'll take a holiday,
And get as far away as I can,
But then I'd just be far away,
And just as a much a lonesome man,
With his hat in his hands chanting.
Hello, alone, it's you and me again,
How can we pretend we've never met?
Hello, alone you might as well come in,
We've been making bets for too long now."
273424,"the-faint","cars pass in cold blood","There's a fire in the road where a frame is burnt
And other automobiles are slowing down around the fire
Lanes are backed up and people get all anxious inside
They've got a schedule to keep and don't want life to slip by
Oh, uh oh
Oh, oh, oh
Oh, uh oh, uh oh
Oh, oh, oh
Oh, uh oh, uh oh
The siren and cube are coming up from behind
1981 stereo is drowned from the sound
I see a car with an urge and a driver to control it
He's carried away 'cause what he does is more important
Cars pass in cold blood
I hold back, it's hard to
I really want to block
But realize it's a bad time for that
I try to stay calm and watch the ambulance pass
But as the car with the schedule pulled out of their lane
I had a terrible urge, but no driver to control it
Don't get carried away 'cause what he does is not important
Cars pass in cold blood
I hold back, it's hard to
I really want to block
But realize it's a bad time for that
Oh, oh, oh
Oh, uh oh, uh oh
Oh, oh, oh
Oh, uh oh, uh oh
Oh, oh, oh
Oh, uh oh, uh oh
..."
191380,"dark-tranquility","exposure","Rise, i say, yes rise above
'cause evil is as evil does, what evil does to me
Down you go to lands below
'cause evil is as evil does, what evil does to me
They who reign in sand
Take this brightest strike
In their so called castles
Now with walls of glass
I can see, i can see, i can see
All your deeds, all your needs, on your knees
So i'll crack your feeble shell
Can you even see the works of what you fear?
'cause evil is as evil does what evil's done to me
Further inside, til all you have is mine
Evil is as evil does, the evil done to me
Dreams, he said
Dreams he wore
Dreams he wore
Dreams he wore
Hope, he said
Hope he wore
Love, he said
And evil he wore
I'll strip you down
I'll tear you down
I'll burden you with tears
I'll bring you down
Till nails come off
I'll turn your bed of lies
Dreams upon a night
Dreams upon your thoughts
Dreams upon your fears
And dreams upon your love
Blind to your eyes, blind to your mind
'cause evil is what evil does, what evil does to me
Taste and you'll see the fruit you took is foul
Evil is what evil does, what evil's done to me
You who turn to others
With everything you lack
A face that bears not seeing
Then i'll turn my back
I can see, i can see, i can see
All your needs, all your deeds, on your knees
So i'll crack your fucking shell"
297828,"crossbreed","control","Back off - I was in the lines
where they say you can't come,
back from the dead again
Who lies? Some many times
I can't count on one hand
cause they cut it from the inside
Why? Now is the time
to put back on my arms.
and show them how to sacrifice
My life - has never been the same
cause this world will never change.
now I'm changing
Who will decide, the rules of this life?
I finally found, I found the sign.
I lost my self control
I must have full control
I lost my self control
I must have full control
Who's that? Standing in the dark
with a smile on his face.
misleading from the window
Back off - No one needs to see
what the sign will never read.
fuckin up your life now
Slave- to the machine, another
world that I leave
fuckin up your sight now.
You're right - Never been the same
cause the world will never change
and now I'm changing.
Who will decide, the rules of this life?
I finally found, I found the sign.
I lost my self control
I must have full control
I lost my self control
I must have full control
I'm so sick of your innocence.
you we're never on my mind"
81272,"danny-barnes","cut a rug",""
46597,"ernest-tubb","forgive me","I left you and left you broken hearted I left you and now I can't forget
I thought then that I could live without you forgive me and I'll make you happy yet
Forgive me for all the pain I've caused you forgive me for unkind words I've said
I thought once that I could live without you I'm paying with the broken heart instead
I wish I had never made you blue sweetheart I wish I could live it over now
I know now that I can't live without you forgive me and I'll make it up somehow
Forgive me for all the pain"
196513,"garth-brooks","the storm","She sits among the pieces of broken glass and photographs
Reluctantly releases the last of what was her past
It struck without a warning or did she just ignore the signs
In those dark clouds forming behind her silver lines.
Then the door it slammed like thunder and the tears they fell like rain.
And the warnings from her family whirl like a hurricane.
Oh, she's drowning in emotions and she cannot reach the shore.
She's alive but can she survive the storm.
A broken jewel box dancer lies in pieces down the hall.
She's finding out the answers don't change nothing at all.
It's time that she stopped searching for who's to blame or what went wrong.
The only thing for certain is he's gone,
she's got to move on.
Then the door it slammed like thunder and the tears they fell like rain.
And the warnings from her family whirl like a hurricane.
She's drowning in emotions and she cannot reach the shore.
She's alive but can she survive the storm.
Someday days just roll on by without a gray cloud in the sky.
She keeps telling herself, ""I will make it on my own"".
And her friends they've all gone back to their lives,
Thinking she will be alright,
As she races through the night to make it home.
The door it slams like thunder and the tears they fall like rain.
And the warnings from her family whirl like a hurricane.
Oh, she's drowning in emotions and she cannot reach the shore.
She's alive but can she survive the storm."
218388,"andre-rieu","pie jesu from requiem","INSTRUMENTAL"
210518,"gavin-degraw","you make my heart sing louder","I can hear it coming
Feel it inside my bones
Oh, take me now
To the lake of fire
All of the hearts I have broken
Hard as a rolling stone
Oh, it comes around
When you're out of time
This town I left for dead
Heart stopped, I had reached the end
That's when you raised my head
And led me into the light, hey
Walked me to the waterfall
Slowly you removed it all
Set free my well and wall
You brought me back to life
'Cause you make my heart sing louder
High as the Eiffel Tower
And in the midnight hour
You give my love that power
When you would take me over
Show me I'm not alone
You say that needing help
Don't mean you not strong
Soon as the sky is falling
And all that I had is gone
Oh, I fear no hell
Since you came along
This town I left for dead
Heart stopped, I had reached the end
That's when you raised my head
And led me into the light, hey
Walked me to the waterfall
Slowly you removed it all
Set free my well and wall
You brought me back to life
'Cause you make my heart sing louder (you make my heart sing)
High as the Eiffel Tower (high as the Eiffel Tower)
And in the midnight hour (oh, in the midnight hour)
You give my love that power
You're lifting me up and setting me free
Showing me something I could believe
Giving me hope you know that I need
And I am blinded, by it
Open my heart I gave you my soul
Gave you permission, gave you control
Show me the world that I didn't know
Let me inside it, inside it, yeah
'Cause you make my heart sing louder (oh you make, oh you make)
High as the Eiffel Tower (high as the Eiffel Tower)
And in the midnight hour (yeah, in the midnight hour)
You give my love that power (oh yeah)
Na, na na, na
Na, na na, na
Yeah, yeah, yeah
Yeah, yeah, yeah
Na, na na, na
Na na na, na"
294447,"caliban","nothing is forever","Certainty of emptiness, trustful
New pain and thoughts of the path
2mal there is just one Constance,
Nothings for ever!
Time of calm and peace,
Time to look inside,
Relic pictures of past,black & white deceives,
Uncovers the glance for my grief
Nothings for ever!
(From above the dark sky of the night
Watches instructive my inner fight,)
[Chorus]
I gave my heart, my blood,
Nothing is forever (but eternity)
Time of calm and peace,
Time to look inside,
Relic pictures of past,black & white deceives,
Uncovers the glance for my grief
Nothings for ever!!!
And in the end only haze remains
Nothing is forever
[Chorus]
Certainty of fate,fatal emptiness
An empty hope for future,
How shapeless (the) fate shows,
I fight for something eternal
Time of calm and peace,
Time to look inside,
Relic pictures of past,black & white deceives,
Uncovers the glance for my grief
Nothings for ever!"
318494,"connie-smith","bridge of love","Jesus touch my sinful soul and let my cry for peace come to a hush
Let my footsteps follow Thee and help me walk across the bridge of love
Over the river of life's intentions
Across the bridge of love to the arms of my salvation
Jesus give me strength enough for me to walk across the bridge of love
Over the river of life's intentions
Across the bridge of love
Help me to walk across the bridge of love"
