"id","artist","song","lyrics"
220331,"bonnie-mckee","halleluja",""
87164,"carlene-carter","two sides to every woman","It's right on the tips of her fingertips
Trapped in the part between her lips
She takes her time, delivers her line
She never says she's sorry
She only asks for forgiveness
Two sides, two sides to every woman
Two sides, two sides to every woman
She's the leader, she follows the crowd
She's the silent type, she talks too loud
It's a day's work, she's a night clerk
She loves to have that drink
But she hates the taste of alcohol
She's got no visible means of support
(That's) no reason to call her a whore
She buttons her lip, slips out of her slip
She's lost her pride
But she's too proud to admit it"
181774,"chris-knight","dirt",""
27748,"edguy","painting on the wall","[Music & Lyrics: Sammet]
Strong on your feet, you were blinded
Building up a towar on shaking ground
Once in a world full of colors
Back to see just ruins there to be found
And now you're falling, crawling
Diggin in the broken remains
Of what had to be taken for strong
Slowly it's been fading away
Come into the painting on the wall
So the joker smiles
Come into the painting on the wall
No more crying
Illusions let you in from the rain
Follow Mr. Hopkins, get insane
Stories are told - wanna hear him
Talking from the picture to your head
Follow the call of a puppet
Led into a black room painted red
Where life is painless, brainless
You don't think of broken remains
Of what had to be taken for strong
Slowly it's been fading away
[repeat chorus]
[solo: Jens]
Look at the picture
Point at the child there on the floor
Realize that it's a looking glass
[repeat chorus]"
95069,"the-gatlin-brothers","i don t wanna cry","I don't wanna cry this early this mornin'
But cry I will if you go through with me, with me alone
I don't wanna cry this early this mornin'
So lay back down and love me and leave the leavin' till later on
I don't wanna think about tomorrow
Lord knows, I got my hands full just worryin' about today
If it's true that God sees every sparrow when it falls
I hope He'll see me fallin' if you up and walk away
'Cause I don't wanna cry this early this mornin'
But cry I will if you go through with me, with me alone
I don't wanna cry this early this mornin'
So lay back down and love me and leave the leavin' till later on
So lay back down and love me and leave the leavin' till later on
I don't wanna cry"
344493,"bullet-for-my-valentine","broken","Yeah
Sitting here alone with nothing left to say
Staring at the world won't make it go away
I need to show the world that I'm alive
I have to break this silence, to empty out my words
I will be heard
Don't hold me back, don't try to pass it by
This might be hard to handle
Don't try to heal me when I'm broken
I need to hurt for me to feel, feel anything
Don't try to fix me when I'm broken
I need to hurt for me to feel, feel anything
I need a darker place to go and find myself
I don't want to hate or live with my regrets
I have to show I'm strong and I'll survive
I need to break this silence, better mark my words
I will be heard
Don't hold me back, don't try to pass it by
This might be hard to handle
Don't try to heal me when I'm broken
I need to hurt for me to feel, feel anything
Don't try to fix me when I'm broken
I need to hurt for me to feel, feel anything
I need to break this silence, better mark my words
I will be heard
Sitting here alone with nothing left to say
Staring at the world won't make it go away
Don't try to heal me when I'm broken (broken)
I need to hurt for me to feel, feel anything
Don't try to fix me when I'm broken (broken)
I need to hurt for me to feel, feel anything"
67838,"eddy-arnold","when you and i were young maggie","WHEN YOU AND I WERE YOUNG MAGGIE
(George Johnson - James A. Butterfield)
'35 American Cowboy Music
I wander today to the hill Maggie to watch the scene below
The creek and the creaking old mill Maggie as we used to long, long ago
The green grove is gone from the hill Maggie where first the daisies sprung
That creaking old mill is still Maggie since you and I were young
Oh they say that m feeble with age Maggie my steps are my slower that then
My face is a well written page Maggie and time all alone was the pen
They say we have our different time Maggie as they hear our songs that we sung
But to me you're as fair as you were Maggie when you and I were young
When you and I were young"
61319,"burning-point","malmikivi","[Instrumental]"
333466,"george-jones","homecoming in heaven","HOMECOMING IN HEAVEN
(Willie Nelson - Paul Buskirk - Walt Breeland-Claude Gray)
Â« Â© '62 Tree Publishing Â»
My years have been many my loved ones are gone
And I miss them more every day
I'm ready to move to that heavenly home
And I yearn for the day I can say
Take this ring from my finger these shoes from my feet
Take all of my worldly possessions away
Just leave me my Bible a date I must keep
It's homecoming in heaven for me
I'll kiss my old mother shake hands with my dad
I know they'll remember their boy
We'll all be so happy and I'll be so glad
As our cup runneth over with joy
Take this ring from my finger"
131213,"brad-paisley","cover girl","Page three of the County Tribune
There's a story about the fair and a picture of you
In black and white, blue ribbon, best damn shoes
Already know what happens now
The editor of Vogue rolls through town
Sees that picture, tracks you down, and
Next thing you know
They're gonna put you on the cover girl
You outshine them other girls
And everybody will discover girl
What I already know
That there ain't another girl anywhere in the whole world
As pretty as you, the only trouble girl is that you'd have to go
And blow your cover girl
'Fore long secrets out and there's paparazzi outside your house
And peace and quiet and goin' out
That's the thing of the past
Red carpet, you're looking hot
And I think I'm too but I guess I'm not
'Cause it's hey, hillbilly, get out of the shot
As the cameras flash
And they put you on the cover girl
You outshine them other girls
And everybody will discover girl
What I already know
Naw there ain't another girl anywhere in the whole world
As pretty as you, the only trouble girl is that you'd have to go
And blow your cover girl"
75741,"bright-eyes","i ll be you friend","
You said they laid out lots of coke,
you you don't know how much you did.
Now you don't want me to go home,
because your afraid you might get sick,
just like the bad news you accept,
just like that boy your gonna get,
It's all the drunken promises,
I'll be your friend,
but you just haven't made me yet.
So you come chasing after me,
but I'm just barely out the door,
down in the belly of the beast,
we waited with the passengers,
just like the train I gotta catch,
just like that song I can't finish
It's the mistake i won't regret.
you'll be my friend but I just haven't made you yet.
You talk like you're drunk like you standing in front of a microphone.
And each night it repeats and you fall into me, like a domino,
and you talk when you're drunk like you're writing it up for a article,
and you think that I lie when I tell you goodbye and I've got to go,
cause I've got to go.
But I guess it's a success, we're at our best when your upset.
OH
I'll be your friend but you just haven't made me yet."
40439,"ferlin-husky","bop cat bop",""
18941,"battiato-franco","un altra vita","Certe notti per dormire mi metto a leggere,
e invece avrei bisogno di attimi di silenzio.
Certe volte anche con te, e sai che ti voglio bene,
mi arrabbio inutilmente senza una vera ragione.
Sulle strade al mattino il troppo traffico mi sfianca;
mi innervosiscono i semafori e gli stop, e la sera ritorno con malesseri
speciali.
Non servono tranquillanti o terapie
ci vuole un'altra vita.
Su divani, abbandonati a telecomandi in mano
storie di sottofondo Dallas e i Ricchi Piangono.
Sulle strade la terza linea del metr che avanza,
e macchine parcheggiate in tripla fila,
e la sera ritorno con la noia e la stanchezza.
Non servono pi eccitanti o ideologie
ci vuole un'altra vita."
187644,"dwarves","you gotta burn","I had some schooling
But they threw me away
For being in prison and refusing to pray
but still I'm greatful
For the things that I've learned
And I learned
You gotta burn
I knew a woman that was nothing but fine
her only weakness was a gallon of wine
Come Home one evening surprised what I find
But I learned
You gotta burn across the sky like a flam
You gotta burn before they give you a name
You gotta burn until the kingdom has came
And they you learn
Some velvet morning you'll wake up and you'll find
A nest of vipers crawling out of your mind
The sun don't shine with any reason or rhyme
It's time you learn
You gotta learn"
271085,"g-g-allin","unpredictable","I'll tell you a story, what happened a long time-a
And it won't happen any more, more, more, more, more, more
You tell that girl everything that you wanted to
And then she wanted a little bit more, more, more, more, more, more
[Chorus]
Girls, girls are, they are so unpredictable
You can't believe what they tell you
Unpredictable, you gotta throw it away
Girls are so unpredictable, bull, bull, bull, bull, bull
You tell that girl everything that you wanted to
And then she wanted a little bit more, more, more, more, more, more
You tell her you don't want to see her pretty little face again, so
You don't go knocking at my door, door, door, door, door, door
[Chorus]
You tell that girl everything that you wanted to
And then she wanted a little bit more, more, more, more, more, more
You tell her you don't want to see her pretty little face again, so
You don't go knocking at my door, door, door, door, door, door
[Chorus]"
218411,"andre-rieu","hallelujah","INSTRUMENTAL"
141388,"army-of-freshmen","10000 years","When I was only a kid, I hid in the pyramids
Archeologists came so I just changed my name
I had years still to go, they were moving too slow
I was here from the start, now it's the end of the show
Forever, I never thought that this day would come
She's been my everything, not anything or anyone
Could kill the time and wait in line for a sign
Textbooks they don't mention me, forgotten over centuries
Last call that's on me, here's to eternity
10,000 years, now she's finally here
If the words come out wrong, I'll disappear
Now that I'm older than sin
I think the heavens caught wind
They send a postcard from home
They wanna throw me back in
But I am Omega Man, I am out on the lam
I think it's well understood that they don't understand
Me, myself, and I, we're hiding out in history
A specific hieroglyphic message sent to me
To kill the time, wait in line, for a sign
Final hour, nevermore, tonight's the night I've waited for
Last call that's on me, here's to eternity
And I know she's right for me, just the wrong century
10,000 years, now she's finally here
If the words come out wrong, I'll disappear
To the stars in the sky shining down on the girl
From the beginning of time, till the end of the world"
216792,"charlie-landsborough","the green hills are rolling still","Long ago time was slow in turning
We was lost in a world of our own
Spent our days in the blaze of love burnin
Every night pure delight took us home
And we swore awhile the green hills were rollin
And as long as the sky remained blue
With the passing of time
You would always be mine
And the queen of my heart would be you
I went walking today in the valley
By the stream and the old water mill
And the sky was as blue as the day I met you
And the green hills are rollin still
Passing years brought the tears and the memories
Changed so slowly from gold into blue
While your love turned to stone and you left me alone
With a heart that still cryin for you
Lots of pages have turned since I lost you
But old memories remind me of you
Of the hills and the sky and the love that won't die
In our hearts that belongs to you"
225542,"bonafide","no doubt about it",""
163750,"doc-walker","i am ready","I'm not afraid of standing in the middle of this open space
This sunny day will step aside and make way for the coming rain
Whatever is waiting? I am ready
So wash the mountains away but this is where I'll stay
I'll be holding strong and steady
Cause I spent way too long running from the storm
Well not anymore, I am ready
I couldn't wait to stand and show the world that I had what it takes
Tried not to break but I learned that falling down don't mean
You lose your way
Whatever is waiting? I am ready
So wash the mountains away but this is where I'll stay
I'll be holding strong and steady
Cause I spent way too long running from the storm
Well not anymore, I am ready"
36524,"dokken","into the fire","You weave your spell
Your eyes beckon me
Your lips they speak, lies and misery
I know it's wrong, but I can't turn away
The flames draw near, they're telling me to stay
(Into the fire) I'm falling
(Into the fire) I'm falling
Into the fire
Your love burns bright, and yet the flames are cold
This time I fear, you won't be back no more
When will it end, your love consumes my soul
Into the fire, I'm being tempted once more
(Into the fire) I'm falling
(Into the fire) I'm falling
Into the fire"
253829,"front-line-assembly","no limit","Back against the wall, now!""
""Well, I don't need to stand for any of this shit!""
Cancel the time
Stop the disturbance,
Turn out the lights,
I don't want to see.
Shut down the mind
End all its functions
Destroy all the rules
Block all emotions.
Stop interference,
Just be cold.
Leave me alone -
I don't want it.
Find someone else, to be your slave
It's too late.
""Well, I don't need to stand for any of this shit""
""Hands against the wall now!""
The damage is done. [Repeat; x 9]
Throw out your thoughts
Start again.
Malicious redemption - the options are few.
Blow up the world
And start again.
Move through the night with caution.
The damage is done ......
The damage is done. [Repeat: x 9]"
297825,"crossbreed","hollow","You spend the night, trying to convince me to release you In exchanged for the silence,
for the silence that will never come What's inside me can't define me
My true belief is in nothing, how long does it take to find something
Searching, but I can't find myself, a long, long time ago
On my darkest day
Should I show you way
I've given everything so give me your last... (word)
I know
Well I'm hollow
Begging you to follow
I know
Well I'm hollow
Begging you to follow
On my darkest day
Should I obey my way
A monster with no name accepting all of you
I'm satisfied
alone inside
at home inside
alone inside
My true belief is in nothing, how long does it take to find something searching,
but I can't find myself, a long, long time ago
I know
Well I'm hollow
Begging you to follow
I know
Well I'm hollow
Begging you to follow
I know
Well I'm hollow
Begging you to follow
I know
Well I'm hollow
Begging you to follow"
110234,"can","yoo doo right",""
23660,"element-of-crime","und du wartest","Ein alter Mann steht unten am See
Und bewirft die Enten mit Brot vom vorigen Jahr
Und du wartest
Kommt Zeit, kommt Rat, kommt Vater Staat
Kommt Rente, kommt Ente, kommt Hass auf alles, was frueher war
Und du wartest auf irgendwas
Auf den gestrigen Tag, auf laengeres Haar
Auf den Sommer und darauf dass einer das Klo repariert
Sogar
Auf ein Zeichen von ihr
Ein kleiner Junge steht unten im Hof
Und beweint den Tod eines Schneemanns vom vorigen Jahr
Und du wartest
Kommt Zeit, kommt Rat, kommt gute Tat
Kommt gute Fee, kommt Schnee, kommt Hass auf alles, was frueher war
Und du wartest auf irgendwas
Auf die Muellabfuhr, einen Platz an der Bar
Auf den Sommer und darauf, dass einer das Klo repariert
Sogar
Auf ein Zeichen von ihr
Ein alter Zausel betrachtet sich selbst
Und zerschabt sein Gesicht mit Klingen vom vorigen Jahr
Und du wartest
Kommt Zeit, kommt Rat, kommt Fusselbart
Kommt Rasierapparat und vergessen ist alles, was frueher war
Und du wartest auf gar nichts mehr
Auf den Sommer nicht und nicht auf laengeres Haar
Und darauf dass einer dein Herz repariert
Schon gar nicht
Auf ein Zeichen von ihr"
173761,"catamenia","towards the winds of winter","In the shadows with moonlight
beauty of darkness raped by the light
born where the flames never die
and falled in throne of night.
Shadows wandering over the land
with coldness they come among burning path
winds of winter so cold and dark
revel with storms in northern sky.
Dark waters flow away from Kamaar
to the eternal seas of frozen Sendar
dawn of freezing moon shall rise
in land of ravens and fallen light.
Black sun is rising from sky azure
infinite darkness cast the stars beyond
horizon of Sendar will burn in black
and died in frozen streams of Borda."
8015,"clouds-over-normandy","vengeance unleashed","One by one, eye for an eye, our modified and improved version of the divine
judgment. Feeding our hatred through the years, now your blood will be our nirvana;
your death will be our rebirth.
""Carry on, slay them all. Unleash the barbarian within and impose your ethics. Go
ahead and shatter all their hopes.""
[Step back and see, behold your creation. You call this victory? You still
proudly wear the ribbon of shame.]
The cities burn and so does our vainglory."
63664,"avett-brothers","die die die","All it will take is just one moment and
You can say goodbye to how we had it planned
Fear like a habit run like a rabbit out and away
Through the screen door to the unknown
And I want to love you and more
I want to find you and more
Where do you reside, when you hide?
How can I find ya?
'Cause I want to send you and more
I want to tempt you and more
Can you tell that I
Am alive let me prove it.
You and I, we're the same
Live and die, we're the same
Hear my voice, know my name
You and I, we're the same
Live like a pharaoh
Sing like a sparrow anyway
Even if there is no land or love in sight
We bloom like roses, lead like Moses, out and away
Through the bitter crowd to the daylight
And I want to love you and more
I want to find you and more
Can you tell that I
Am alive let me prove it to ya.
You and I, we're the same
Live and die, we're the same
You rejoice, I complain
But you and, I we're the same
Live and die, we're the same
You and I, we're the same
Hear my voice, know my name
You and I, we're the same
I want to love you and more
I want to find you and more
Where do you reside
When you hide how can I find ya
'Cause I wanna save you and more
I wanna tempt you and more
Can you tell that I am alive, let me prove it
You and I, we're the same
Live and die, we're the same
You rejoice, I complain
But you and I, we're the same
Live and die, we're the same
You and I, we're the same
Hear my voice, know my name
You and I
You and I"
293374,"the-alan-parsons-project","day after day","Gaze at the sky
And picture a memory
Of days in your life
You knew what it meant
To be happy and free
With time on your side
Remember your daddy
When no one was wiser
Your ma used to say
That you would go further
Than he ever could
With time on your side
Think of a boy with the stars in his eye
Longing to reach them but frightened to try
Sadly, you'd say, someday, someday
But day after day
The show must go on
And time slipped away
Before you could build
Any castles in spain
The chance had gone by
With nothing to say
And no one to say it to
Nothing has changed
You've still got it all to do
Surely you know
The chance has gone by
Think of a boy with the stars in his eye
Longing to reach them but frightened to try
Sadly, you'd say, someday, someday
But day after day
The show must go on
And you gaze at the sky
And picture a memory
Of days in your life
With time on your side
With time on your side
(Day after day, the show must go on)
With time on your side
(Day after day, the show must go on)
With time on your side
(Day after day, the show must go on)
With time on your side
(Day after day, the show must go on)
With time on your side
(Day after day, the show must go on)"
183670,"allison-moorer","picture","Living my life in a slow hell
Different girl every night at the hotel
I ain't seen the sunshine in three damn days
Been fueling up on cocaine and whiskey
Wish I had a good girl to miss me
Oh I wonder if I'll ever change my ways
[Chorus: x 2]
I put your picture away
Sat down and cried today
I can't look at you
While I'm lying next to her
I put your picture away
Sat down and cried today
I can't look at you while I'm lying next to her
I called you last night in the hotel
Everyone knows but they won't tell
But their half-hearted smiles tell me something just ain't right
I've been waiting on you for a long time
Filling up on heartaches and cheap wine
I ain't heard from you in three damn nights
[Chorus: x 2]
I put your picture away
I wonder where you've been
I can't look at you while I'm lying next to him
I put your picture away
I wonder where you've been
I can't look at you while I'm lying next to him
I saw you yesterday with an old friend
It was the same old same how have you been
Since you've been gone my world's been dark and grey
You reminded me of brighter days
I hoped you were coming home to stay
I was headed to church
I was off to drink you away
I thought about you for a long time
Can't seem to get you off my mind
I can't understand why we're living life this way
I found your picture today
I swear I'll change my ways
I just called to say I want you to come back home
I found your picture today
I swear I'll change my ways
I just called to say I want you
To come back home
I just called to say I love you
Come back home"
289222,"atanatos","doomed to death","High mighty mountains, deep extensive valleys.
Covered by snow, icy winds.
Lifeless, eternal.
You drift on the black waves of damnation,
look forward to the end.
Life is pain and torment,
perfection is the death.
In search of yourself,
shattered by depressions,
teared by painful thoughts.
Aimless, helpless.
You a stranger for yourself,
do not know yourself.
Fear rises up in you.
Look for the saving hand.
You are doomed to death.
You know it, cry.
The cries die away in the wind.
Your shadows sink in the fog.
They come to pick you up.
Endless silence.
You trace their names.
Hope of deliverance.
You see the light.
Unique is it, warm.
It lights up the path for you.
You are doomed to death."
347157,"dwight-yoakam","your tender loving care","I don't need the ship that sail to ocean
I don't need fancy clothes to wear
I just need your sweet sweet lips to kiss me
I just need your tender loving care
Winter needs the north wind and the snowflakes
Springtime needs the flowers soft and rare
I just need to feel your arms around me
I just need your tender loving care
[Instrumental]
Day goes by so slow when you're not with me
Nights are long and oh so, hard to bare
Everything is nothing dear without you
And I'm nothing without your tender loving care
I just need your tender loving care..."
43477,"acrostichon","mentally deficient","I set my foot in my cottage
Eyes attracted by human debris
Floorboards covered in spinal fluids
Oozing liquid putresence
Open the fridge; gory sight
Human remains; total disgust
Mummified body concealed
Rotting corpse beneath
Digging up corpses from remote graves
Deathmasks fill every space on the wall
Walking through the house dressed in human skin
Wearing them for hours for peculiar thrills
Am I the source of these human remains
My mind is blank, eternal haze
I cannot remember the things I've done
Lost remembrance, consiousness gone"
16693,"the-chieftains","the magdalene laundries","I was an unmarried girl
I'd just turned twenty-seven
When they sent me to the sisters
For the way men looked at me
Branded as a Jezebel
I knew I was not bound for Heaven
I'd be cast in shame
Into the Magdalene laundries
Most girls come here pregnant
Some by their own fathers
Bridget got that belly by her parish priest
We're trying to get things white as snow
All of us woe-begotten-daughters
In the streaming stains
Of the Magdalene laundries
Prostitutes and destitutes
And temptresses like me
Fallen women
Sentenced into dreamless drudgery
Why do they call this heartless place
Our Lady of Charity?
Oh charity!
These bloodless brides of Jesus
If they had just once glimpsed their groom
Then they'd know, and they'd drop the stones
Concealed behind their rosaries
They wilt the grass they walk upon
They leech the light out of a room
They'd like to drive us down the drain
At the Magdalene laundries"
174201,"david-nail","night s on fire","Cue the music out the driveway
Slow summer on a Friday
Here we go again, wild in the wind
Mama knows she's gonna be late
Hit the party just to watch her dance
Good to go when she grabs your hand
Like a shot from a gun, it's a dead run
The first leg of a getaway plan
You burn rubber when you smoke them tires
Day's gone and the night's on fire
She's telling you turn off the highway
The sunset melts all the blue away
Blackbird watching on the telephone wire
Whiskey on her lips and the night's on fire
Littered with stars close enough to touch
July promise in the back of that truck
Her every move was taking you higher
You try to play it cool but the night's on fire
She's a seat laid back, a boy's dream
Drawin' hearts in the window steam
She's a gettin' you right, knows what you like
And pours it on like gasoline
When you know what you're headed to
What's a red blooded boy to do
She's telling you turn off the highway
The sunset melts all the blue away
Blackbird watching on the telephone wire
Whiskey on her lips and the night's on fire
Littered with stars close enough to touch
July promise in the back of that truck
Her every move was taking you higher
You try to play it cool but the night's on fire
You try to play it cool but the night's on fire
She's telling you turn off the highway
The sunset melts all the blue away
Blackbird watching on the telephone wire
Whiskey on her lips and the night's on fire
Littered with stars close enough to touch
July promise in the back of that truck
Her every move was taking you higher
You try to play it cool but the night's on fire
You try to play it cool but the night's on fire
You try to play it cool but the night's on fire"
280011,"ataraxia","lucretia","...et les longs corbillards,
sans tambours ni musique,
defilent lentement
dans mon ame.
[Charles Baudelaire]"
125755,"the-five-corners-quintet","hot rod",""
51706,"absu","pillars of mercy","[Cairn Warrior's Atrocious Assertion to War:]
I (still) admire the flow of echoing horns.
Mimicking blows so boldly, I hear...
I stand visibly, high, on this splendid bastion,
To remember a High King, a tyrant of no fear
I am the first son: a commander without a father,
""Fortuitous doom,"" the last of his predictions.
I'll take advantage by igniting the balusters...
Preparing enraged flames with sweltering speed.
[Chorus I - Cairn Warrior and Art Aenfer's War Exclamation (High King of Tara):]
(THESE ARE THE) PILLARS OF MERCY!
Today, I am callous...
Tomorrow, I am king -
Immortal, strong, exultant, and conquering!
[Chorus II:]
PILLARS OF MERCY!
My song and my word are iniquitous -
Gathering assemblies in days gone by!
[Chorus III:]
(FIRE BURNS WITH THE) PILLARS OF MERCY!
My chariot races through saw-toothed hills,
And hurls through every valley and mere!
[Chorus IV:]
PILLARS OF MERCY!
Watchtowers collapse before the lift of the twilight,
I am swift in battle-
My voice is heard!
PILLARS OF MERCY!
Frost, fire, and wind are pelting all the columns...
There is no dilution for them to fight again!
Only three chariots are seen on the charred plains -
Through all the throngs and clusters, lambs and stallions!
""If you should speak to me now,
Then I will chamber Tara's pinnacle.
Why my father? Another damning scuffle?
I (still) admire the sound of echoing horns!""
[Chorus V - Cairn Warrior and Art Aenfer's War Exclamation (High King of Tara):]
(THOSE WERE THE) PILLARS OF MERCY!
Frenzied vultures gnawed the necks of dead men,
As the sturdy, gilded columns had seethed!
[Chorus VI:]
PILLARS OF MERCY!
Enemies' blood spurted like volley sprigs-
The blustery fight was planned, then fought!
[Chorus VII:]
(FLAMES FLAYED ON THE) PILLARS OF MERCY!
Their vapid minds were troubled and sides were pierced-
And warlike deeds had been fulfilled!
[Chorus VIII:]
PILLARS OF MERCY!
We saluted chieftains on the regal Tara -
We hailed the tyrants that governed our waters!
PILLARS OF MERCY!
STRIKE!
[Terminus:]
There shall be no lack of dignity,
For those who oppose them.
[Repeat Terminus]
""THERE WILL BE PILLARS OF MERCY!"""
267622,"edge-of-haze","urban reverie","What is in the air?
Is it our submission?
Visualize the world
By all the things you've heard
Let us go
Let us go to another day
Let the sun
Let the sun light our day
Continuous run
Let me go
Let me go
Another day
Let the moon
Let the moon guide my way
Away
It began to feel like this city is just a bunch of lies
And these people are not what I want
Over the hills
To the landscape of my soul"
251951,"godflesh","tyrant","We hail downfall
We hail black rain
Invert what's sane
We serve your faith
Black rain fall down
Complete [???]
Invert what's sane
Can't find the hurt
We serve your faith
Black rain fall down
We hail downfall
We hail black rain
Invert what's sane
We serve your faith
Black rain fall down"
236775,"christian-kjellvander","staghorn sumac",""
296770,"golden-void","dervishing",""
63773,"crownevict","falling","'CrowneVict - Falling'
2005 - A Method To Feel Alive
Please I feel so alive,
Forgot all thats in your eyes,
It's enough to be just unforgiving canned emotion,
Look at these things that you've said and done,
Look at all thats in your heart,
But is it enough to feel just like always (surely)
Feel as you know (feel as you know) tonight - we could be,
And its alright falling into this world for a while,
Seems like we should go (seems like we should go) tonight - we should be, New lifes so risky,
Just like to leave this all behind
It's easy to deny - to allow ourselves to fly,
Words wont let you heal because of me go find it's broken,
Look at these things that you've said and done,
Look at all thats in your heart,
Time wont make this heal,
Just like always (surely)
Feel as you know (feel as you know) tonight - we could be,
And its alright falling into this world for a while,
Seems like we should go (seems like we should go) tonight - we should be,
New lifes so risky,
Just like to leave this all behind
(Short instrumental)
Theres nothing quite like the way we always end up back where
- we begin,
Theres something that spirals so far away,
I need to just let these pictures fall away,
(Is there anything in me),
Why am I feeling this way? (I cannot..)
Feel as you know (feel as you know) tonight - we could be,
And its alright falling into this world for a while,
Seems like we should go (seems like we should go) tonight - we should be,
New lifes so risky,
Just like to leave this all behind"
61073,"emily-smith","the bonny labouring boy",""
205587,"ferras","no good in goodnight","(Good night, bad girl, good night, bad boys)
I've been trippin' all night of your energy
My bones feels so like I got no density
In these lights with this bass you make sense to me
Good things I've got potions that set you free
Two shots and one kiss, that's the recipe
So you wanna go hard that's my specialty
Turn up the music and you'll feel my heart
Beat like the boom like the speakers we're on
Oh oh, this voice gonna flat 'till these battles are gone
Ooh oh, there's no good in goodnight
Let's be bad and stay high
Ooh oh, we gon' do what we like
We gon' get it tonight
I guess you're my ripper, stay high
Ooh oh, there's no good in goodnight
No good in goodnight
(Good night, bad girl, good night, bad boys)
Just in moments people can come and go,
In this moment is all I want to know
Tomorrow we'll talk, right now is physical
Turn up the music and you'll feel my heart
Beat like the boom like the speakers we're on
Oh oh, this voice gonna flat 'till these battles are gone
Ooh oh, there's no good in goodnight
Let's be bad and stay high
Ooh oh, we gon' do what we like
We gon' get it tonight
I guess you're my ripper, stay high
Ooh oh, there's no good in goodnight
No good in goodnight
Under these lights we gon' heal it tonight
Under these lights there's no good in goodnight
Turn up the music
Turn up the music
Turn up the music
Ooh oh, there's no good in goodnight
Let's be bad and stay high
Ooh oh, we gon' do what we like
We gon' get it tonight
I guess you're my ripper, stay high
Ooh oh, there's no good in goodnight,
No good in goodnight
Ooh oh, there's no good in goodnight,
No good in goodnight
Ooh oh, there's no good in goodnight,
No good in goodnight
I guess you're my ripper, stay high
Ooh oh, there's no good in goodnight
No good in goodnight"
4621,"buck","the suicide pact","I've been waiting, saving my pennies
Pennies from heaven, heaven above
You've been saying we should be married
Why should we marry when we're so in love?
Bluebirds fly overhead; we'll be so happy when we're dead / we'll take a trip, no turning back
Our little suicide pact
Pills and poison, buried treasure; stormy weather brings me a smile
The deepest of oceans, the highest of buildings
So many choices; so little time
Write a letter, valentine; sign your name on the dotted line / take a trip, turning back
Our little suicide pact
For us there's no tomorrow; there's no today
We'll stand still in yesterday
Kiss me once and kiss me twice; once for naughty, once for nice / make your bed and say goodnight and I'll see you in paradise
Our little, our little, our little suicide pact"
93061,"down-by-law","radio silence",""
280699,"ann-beretta","latchkey world","turn the key unlock the door to the room where I won't go no more and the walls are stained the memories fade away
to the room where the records won't play the songs I'd rather not sing and the chorus rings out the same
to the room where my broken heart lays and innocent minds still lay awake (I say the things I'd rather no say) and the chorus rings out the same
its a latchkey world we're living in, I turn the key but you won't let me into your heart where I belong"
57736,"billie-jo-spears","tips and tables","The tips will buy pretty things for baby
Until the day my man walks in
I'd get so tired drying tears and tables
I'd seen enough dirty cups and lonely men
You left me in the world of tips and tables
Gone with that old used-to-be
I could go out dry and turn the tables
But I can't stand strange hands touching me
I guess I took his love for granted
Young foolish hearts seem to beat that away
So many times, he would say he just loved me
Now someone else holds the hands I pushed away
He left me in the world of tips and tables"
89723,"adema","prelude","INSTRUMENTAL"
265978,"anger-at-dusk","coward","You coward
I've got no pity for you
I've had enough of your stupid lies
All I want is your face down to the floor
I see you're loosin' control
And bow your head each time they want
Such a good doormat
You've got no self-esteem
You live your days without a dream
Where are your ideals?
Stop! Scream your name!
You're not an all-able slave
Just open up your eyes
Don't hold back your hate
Show us your best trait
Just open up your mind
You said nobody would
Have ever walked all over you
So many lies
What do you see
When you look at yourself in the mirror?
I see a scary man
Lost in his fears
All I want is your remission
Stop! Scream your name!
You're not an all-able slave
Just open up your eyes
Don't hold back your hate
Show us your best trait
Just open up your mind
You coward
I've got no pity for you
You just can't get enough"
40409,"ferlin-husky","that lucky old sun","Up in the mornin' out on the job, work like the devil for my pay
But that lucky old sun has nothin' to do
But roll around heaven all day
Fuss with my woman toil for my kids
Sweat 'til I'm wrinkled and gray
While that lucky old sun has nothin' to do
But roll around heaven all day
Good Lawd above, can't you know I'm pinin'
Tears all in my eyes
Send down that cloud with a silver linin'
Lift me to paradise
Show me that river
Take me across and wash all my troubles away
Like that lucky old sun, give me nothin' to do
But roll around heaven all day
Up in the mornin' out on the job,
Work like the devil for my pay
But that lucky old sun has nothin' to do
But roll around heaven all day
Fuss with my woman toil for my kids
Sweat 'til I'm wrinkled and gray
While that lucky old sun has nothin' to do
But roll around heaven all day
Good Lawd above, can't you know I'm pinin'
Tears all in my eyes
Send down that cloud with a silver linin'
Lift me to paradise
Show me that river
Take me across and wash all my troubles away
Like that lucky old sun, give me nothin' to do
But roll around heaven all day"
41765,"chris-isaak","black flowers","Children lying in there beds.
Just remember what your mother said.
Don't you worry, don't you cry.
Little black flowers grow, in the sky.
In the sky.
Make a promise, cross your heart.
Kings vow that we'll never part.
Sign in blood and hope to die.
Little black flowers grow, in the sky.
In the sky.
And I believed you.
I believed you when you said you would be mine.
Tell me mother, will I die.
Yes my child and so shall I.
And never know the reason why,
little black flowers grow, in the sky.
In the sky.
And I believed you.
I believed you when you said you'd cried,
believed you when you said you'd try,
believed you when you said you loved me too.
I believed you."
337934,"cascadeur","scarface",""
